country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean
Canada,CAN,North America,63.5,-137.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-137.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-137.5,2.7,Low,1,4.5,4.5,20.0
Canada,CAN,North America,66.5,-137.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-137.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-137.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,58.5,-136.5,3.2,Low,6,5.2333,6.1,6.3167
Canada,CAN,North America,59.5,-136.5,2.7,Low,15,5.2133,6.3,7.666
Canada,CAN,North America,60.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-136.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-136.5,2.7,Low,2,4.95,5.0,10.0
United States of America,USA,North America,58.5,-135.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,59.5,-135.5,3.2,Low,1,4.6,4.6,0.6
Canada,CAN,North America,60.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-135.5,2.7,Low,1,4.6,4.6,5.0
Canada,CAN,North America,63.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-135.5,2.7,Low,2,4.65,4.7,20.0
Canada,CAN,North America,67.5,-135.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-135.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,58.5,-134.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-134.5,2.7,Low,1,5.1,5.1,10.0
Canada,CAN,North America,65.5,-134.5,2.7,Low,2,4.75,5.0,2.235
Canada,CAN,North America,66.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-134.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-134.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,57.5,-133.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-133.5,2.7,Low,3,4.5667,4.6,8.3333
Canada,CAN,North America,66.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-133.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-132.5,2.7,Low,2,4.55,4.6,14.0
Canada,CAN,North America,57.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-132.5,2.7,Low,1,4.6,4.6,1.0
Canada,CAN,North America,62.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-132.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-132.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,55.5,-131.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-131.5,2.7,Low,1,5.4,5.4,10.0
Canada,CAN,North America,65.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-131.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-130.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,55.5,-130.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-130.5,2.7,Low,6,4.7667,5.1,5.5
Canada,CAN,North America,65.5,-130.5,2.7,Low,1,4.5,4.5,1.0
Canada,CAN,North America,66.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-130.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-129.5,2.7,Low,1,5.2,5.2,10.0
Canada,CAN,North America,64.5,-129.5,2.7,Low,1,5.6,5.6,5.7
Canada,CAN,North America,65.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-129.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-128.5,2.7,Low,1,4.7,4.7,20.0
Canada,CAN,North America,65.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-128.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-127.5,2.7,Low,1,4.5,4.5,7.0
Canada,CAN,North America,63.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-127.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-126.5,2.7,Low,6,5.4833,6.4,24.7655
Canada,CAN,North America,51.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-126.5,2.7,Low,1,5.3,5.3,1.0
Canada,CAN,North America,64.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-126.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-125.5,2.7,Low,1,4.8,4.8,24.64
Canada,CAN,North America,50.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-125.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-124.5,2.7,Low,1,4.7,4.7,10.0
Canada,CAN,North America,52.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-124.5,2.7,Low,3,4.5667,4.7,5.6433
Canada,CAN,North America,63.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-124.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-124.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-123.5,3.2,Low,2,4.65,4.79,7.783
United States of America,USA,North America,40.5,-123.5,3.2,Low,3,5.1867,5.4,28.2083
United States of America,USA,North America,41.5,-123.5,3.2,Low,1,5.6,5.6,27.358
United States of America,USA,North America,42.5,-123.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-123.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-123.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-123.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-123.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-123.5,3.2,Low,2,4.9,5.0,45.379
Canada,CAN,North America,49.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-123.5,2.7,Low,1,4.5,4.5,20.0
Canada,CAN,North America,66.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-123.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,73.5,-123.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-122.5,3.2,Low,9,4.8222,6.02,5.2113
United States of America,USA,North America,39.5,-122.5,3.2,Low,1,5.09,5.09,14.45
United States of America,USA,North America,40.5,-122.5,3.2,Low,2,4.6,4.7,6.109
United States of America,USA,North America,41.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-122.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-122.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-122.5,2.7,Low,2,4.55,4.6,7.5
Canada,CAN,North America,58.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-122.5,2.7,Low,1,4.6,4.6,9.03
Canada,CAN,North America,66.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-122.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,73.5,-122.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-121.5,3.2,Low,6,4.655,4.9,7.4895
United States of America,USA,North America,37.5,-121.5,3.2,Low,3,5.0133,5.45,7.2103
United States of America,USA,North America,38.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-121.5,3.2,Low,5,5.236,5.69,7.8316
United States of America,USA,North America,41.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-121.5,3.2,Low,1,4.5,4.5,4.915
United States of America,USA,North America,46.5,-121.5,3.2,Low,1,4.5,4.5,1.649
United States of America,USA,North America,47.5,-121.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-121.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,73.5,-121.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,76.5,-121.5,2.7,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-120.5,3.2,Low,5,4.788,5.97,8.1534
United States of America,USA,North America,36.5,-120.5,3.2,Low,1,5.29,5.29,8.619
United States of America,USA,North America,37.5,-120.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-120.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-120.5,3.2,Low,5,4.77,5.2,4.6352
United States of America,USA,North America,40.5,-120.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-120.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-120.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-120.5,3.2,Low,0,0.0,0.0,0.0
